0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
-0.012730360962450504,-0.014258308336138725,-0.02219531685113907,-0.02167583256959915,-0.018936026841402054,-0.01915404573082924,-0.022924648597836494,-0.012669074349105358,-0.006677975412458181,-0.004152224864810705,-0.018329638987779617,-0.023253360763192177,-0.021073587238788605,-0.019183892756700516,-0.016552532091736794,-0.010280436836183071,-0.011209361255168915,-0.006714186631143093,-0.007442846428602934,-0.012697886675596237,-0.013927584514021873,-0.009248131886124611,-0.007399426307529211,-0.007416832260787487,-0.005827601999044418,0.0011180158471688628,-0.009964270517230034,-0.013432372361421585,-0.0022902872879058123,0.00203228578902781,-0.02172831818461418,0.0006018558633513749,-0.026839863508939743,-0.01664378121495247,-0.02467971295118332,-0.050315696746110916,-0.020019030198454857,-0.0293975081294775,0.008528078906238079,-0.018222961574792862,-0.04199614375829697,-0.01982782408595085,-0.016313359141349792,-0.02200605720281601,-0.01985437609255314,0.036314766854047775,-0.006742340512573719,0.0054583000019192696
-0.027741344645619392,0.009298896417021751,-0.0037838926073163748,-0.009283974766731262,-0.024120131507515907,0.00805786531418562,-0.012142736464738846,-0.01414882205426693,-0.026063555851578712,-0.02734360098838806,-0.010544676333665848,-0.012501166202127934,-0.0052280002273619175,-0.009876593016088009,-0.00394857581704855,-0.008923761546611786,4.0360471757594496e-05,-0.005600582808256149,-0.027988668531179428,-0.030495531857013702,-0.021575680002570152,-0.028711393475532532,-0.015192304737865925,-0.022962920367717743,-0.012955386191606522,-0.014479747042059898,-0.020443251356482506,-0.04089469090104103,-0.02759524993598461,-0.011061071418225765,-0.016376318410038948,-0.009182554669678211,0.011613402515649796,-0.010014251805841923,-0.03832023963332176,-0.015040159225463867,0.004313886631280184,0.0045439694076776505,-0.008162962272763252,-0.049718137830495834,-0.010388365015387535,-0.0010186596773564816,-0.0034237520303577185,-0.0015063669998198748,-0.014759337529540062,-0.0074933175928890705,-0.009164346382021904,-0.007024014368653297
-0.009440282359719276,-0.012952505610883236,-0.0047438861802220345,0.006529861129820347,0.011096026748418808,-0.0011813032906502485,0.014314820989966393,0.008635240606963634,0.03410305827856064,0.006270573940128088,0.010551094077527523,-0.0009490153752267361,0.00855735782533884,0.00341245555318892,0.020921990275382996,0.018690505996346474,0.01630573347210884,0.021685976535081863,0.016693878918886185,0.010109372437000275,0.018918972462415695,0.007651612162590027,0.026069333776831627,0.028827687725424767,0.026282252743840218,0.025243451818823814,0.00454661063849926,0.00791132915765047,0.026713989675045013,0.013785887509584427,0.021141065284609795,0.011243282817304134,-0.012075222097337246,-0.003179841674864292,-0.005090438295155764,-0.008961752988398075,0.020096873864531517,0.0016175543423742056,0.022532906383275986,-0.011284015141427517,-0.01800256408751011,0.0005175798432901502,0.009010211564600468,0.0041528185829520226,0.01672474667429924,-0.0033357557840645313,0.013825071044266224,0.0198702160269022
-0.025373484939336777,-0.03679988905787468,-0.03320060670375824,-0.029068628326058388,-0.013598698191344738,-0.015659982338547707,-0.03752733767032623,-0.028216561302542686,-0.041961025446653366,-0.03433545306324959,-0.04862231761217117,-0.04867968708276749,-0.056932348757982254,-0.05650576576590538,-0.05315316468477249,-0.05637446418404579,-0.05597371980547905,-0.05527644604444504,-0.05251377075910568,-0.044996362179517746,-0.05157768353819847,-0.06521068513393402,-0.05838312581181526,-0.05137078836560249,-0.05405043065547943,-0.06406967341899872,-0.049623385071754456,-0.05139116570353508,-0.02638516202569008,-0.03678825497627258,-0.042655836790800095,-0.04131825640797615,-0.02625579759478569,-0.020441601052880287,-0.03348729386925697,-0.0085980873554945,-0.0022883061319589615,-0.031636565923690796,-0.015543532557785511,-0.02728177420794964,-0.02788921818137169,-0.030485106632113457,-0.03162558376789093,-0.033351920545101166,-0.024135710671544075,-0.029817968606948853,-0.032206133008003235,-0.03431885316967964
-0.03903229534626007,-0.04046668857336044,-0.04315023124217987,-0.04261106252670288,-0.025205474346876144,-0.037649787962436676,-0.04383423179388046,-0.04173023998737335,-0.03539975360035896,-0.03147633373737335,-0.03727540001273155,-0.029096513986587524,-0.02476314827799797,-0.028650064021348953,-0.031125957146286964,-0.02610611915588379,-0.03051178902387619,-0.0356353335082531,-0.02420675940811634,-0.01777189038693905,-0.015148595906794071,-0.012214023619890213,-0.020637165755033493,-0.018828323110938072,-0.023734956979751587,-0.01936185546219349,-0.03977789357304573,-0.0415961854159832,-0.05592707544565201,-0.028607334941625595,-0.0388386994600296,-0.04295128583908081,-0.025141997262835503,-0.033394165337085724,-0.03079351969063282,-0.019482070580124855,-0.019461143761873245,-0.03245316073298454,-0.022793704643845558,-0.030336489900946617,-0.02623652294278145,-0.0234126728028059,-0.010178201831877232,-0.030867991968989372,-0.02364748902618885,-0.013459499925374985,-0.030373262241482735,-0.018080826848745346
0.0005062857526354492,0.01080914307385683,0.01637597382068634,0.0034087528474628925,0.01594814471900463,-0.008747815154492855,0.019836625084280968,0.029757121577858925,0.015300992876291275,0.022184185683727264,0.04071541503071785,0.036357391625642776,0.035683710128068924,0.03569342568516731,0.027938824146986008,0.023221537470817566,0.029634708538651466,0.029591916128993034,0.045790378004312515,0.03814517334103584,0.03888452798128128,0.04015960916876793,0.031222280114889145,0.021118253469467163,0.034415025264024734,0.02931828424334526,0.04244383051991463,0.04933863505721092,0.011114387772977352,0.03155868127942085,0.03785105049610138,0.025182360783219337,0.016625503078103065,0.02841036021709442,0.015013821423053741,-0.013637449592351913,0.011488561518490314,0.025406716391444206,0.03565102070569992,0.019473815336823463,0.017427071928977966,0.013658550567924976,0.034295275807380676,0.006986049935221672,0.007698891218751669,-0.005691168364137411,0.03804513067007065,0.03226239234209061
-0.012449956499040127,-0.03271101415157318,-0.03206576779484749,-0.019797878339886665,-0.0007808876689523458,-0.03190230950713158,-0.012940911576151848,-0.021054312586784363,-0.00046478386502712965,-0.008154994808137417,-0.0230018999427557,-0.024472340941429138,-0.017559079453349113,-0.03701736405491829,-0.009381481446325779,-0.014383391477167606,-0.015721013769507408,-0.02706514112651348,-0.024741575121879578,-0.024017807096242905,-0.02809668704867363,-0.037978995591402054,-0.013428119011223316,-0.01660200022161007,-0.026786405593156815,-0.03003586456179619,-0.029826821759343147,-0.03497093543410301,0.008635024540126324,-0.03249068558216095,-0.004604588262736797,-0.019000176340341568,0.01034339889883995,-0.03040921315550804,-0.022619768977165222,-0.003048944054171443,-0.002748886588960886,-0.004820559173822403,-0.011814127676188946,-0.02608358860015869,-0.024731390178203583,-0.011053282767534256,0.012077790684998035,-0.008143923245370388,-0.0027900657150894403,-0.016940850764513016,-0.011062675155699253,-0.005558452103286982
-0.005913417786359787,-0.024599209427833557,-0.029848875477910042,-0.022932210937142372,-0.01308794878423214,-0.023724177852272987,-0.0030553112737834454,-0.00354058388620615,-0.01777767948806286,-0.011196061037480831,-0.021115025505423546,-0.0142170125618577,-0.020427240058779716,-0.024228103458881378,-0.012613595463335514,-0.006417864002287388,-0.008405360393226147,-0.011096968315541744,-0.018845872953534126,-0.008306426927447319,-0.0165440384298563,-0.017886212095618248,-0.009112844243645668,-0.00016041444905567914,-0.0019469563849270344,-0.010635565966367722,-0.01546771451830864,-0.022486882284283638,-0.00387688260525465,-0.013967110775411129,-0.019846443086862564,0.0012377331731840968,0.00532790319994092,0.0026717998553067446,-0.021510567516088486,0.016312988474965096,-0.0026532025076448917,-0.008284512907266617,-0.02980915643274784,0.0027123771142214537,-0.009495615027844906,-0.0029422156512737274,0.01069160457700491,0.01395916286855936,-0.004904130939394236,0.018480928614735603,-0.022622844204306602,-0.015810709446668625
-0.01856900379061699,-0.002486300654709339,-0.01831575483083725,-0.011128867045044899,-0.009831923060119152,0.005380349699407816,-0.013503560796380043,-0.018932664766907692,-0.03311757370829582,-0.030514627695083618,-0.03116551972925663,-0.03603939712047577,-0.046186838299036026,-0.03328385576605797,-0.026962121948599815,-0.03387736529111862,-0.035747699439525604,-0.023027511313557625,-0.047089215368032455,-0.04592359438538551,-0.06027235835790634,-0.051166508346796036,-0.04003051668405533,-0.039895687252283096,-0.045745182782411575,-0.03339311480522156,-0.03690079599618912,-0.03668570518493652,-0.015783745795488358,-0.0415259413421154,-0.016136078163981438,-0.017431948333978653,0.01763063855469227,-0.019295591861009598,-0.013574501499533653,0.00250994018279016,0.006655711214989424,0.0019525898387655616,-0.028453011065721512,-0.01628742925822735,0.017205728217959404,-0.0033903217408806086,0.0019092150032520294,0.019056392833590508,0.004290723707526922,-0.02167755924165249,-0.0063201263546943665,-0.011771232821047306
-0.009309426881372929,-0.016962243244051933,-0.013670837506651878,-0.010725503787398338,-0.007335635833442211,-0.008652868680655956,0.023238684982061386,0.020608359947800636,-0.018542727455496788,0.03285390883684158,0.007040481083095074,0.00655532767996192,-0.0038511476013809443,0.007917162030935287,0.025676988065242767,0.020152553915977478,0.01147514395415783,0.01605934463441372,0.003762807697057724,0.005341225303709507,0.0020696818828582764,-0.00044496494228951633,0.0236324742436409,0.020215002819895744,0.01723404787480831,0.009309323504567146,-0.0084795281291008,0.018979396671056747,-0.0035118835512548685,0.007792586460709572,0.006506483536213636,0.01713385619223118,-0.01382741890847683,0.013299033977091312,-0.03383061662316322,0.0011250895913690329,-0.013882282190024853,0.016384631395339966,0.026105832308530807,-0.012317615561187267,-0.00801999494433403,-0.018660664558410645,-0.016698412597179413,0.016494840383529663,-0.02526237815618515,-0.025831885635852814,0.0031813373789191246,0.009020383469760418
